"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2021-01-15,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",18,23.43
2021-01-15,"BC","Vancouver Coastal","Richmond",14,10
2021-01-15,"BC","Vancouver Coastal","Unknown",0,0.14
2021-01-15,"BC","Vancouver Coastal","Vancouver",75,66.57
2021-01-15,"BC","Vancouver Island","All",34,22.57
2021-01-15,"BC","Vancouver Island","Central Vancouver Island",28,16.29
2021-01-15,"BC","Vancouver Island","North Vancouver Island",2,2.29
2021-01-15,"BC","Vancouver Island","South Vancouver Island",4,4
2021-01-15,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-01-16,"BC","All","All",460,487.57
2021-01-16,"BC","Fraser","All",209,222.14
2021-01-16,"BC","Fraser","Fraser East",63,53.57
2021-01-16,"BC","Fraser","Fraser North",33,46.14
2021-01-16,"BC","Fraser","Fraser South",112,121.86
2021-01-16,"BC","Fraser","Unknown",1,0.57
2021-01-16,"BC","Interior","All",70,89.57
2021-01-16,"BC","Interior","East Kootenay",10,5.14
2021-01-16,"BC","Interior","Kootenay Boundary",0,1.29
2021-01-16,"BC","Interior","Okanagan",22,34.57
2021-01-16,"BC","Interior","Thompson Cariboo Shuswap",38,48.57
2021-01-16,"BC","Northern","All",63,54.43
2021-01-16,"BC","Northern","Northeast",20,13
2021-01-16,"BC","Northern","Northern Interior",16,20.43
2021-01-16,"BC","Northern","Northwest",27,21
2021-01-16,"BC","Northern","Unknown",0,0
2021-01-16,"BC","Vancouver Coastal","All",101,100.71
2021-01-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",45,27.57
2021-01-16,"BC","Vancouver Coastal","Richmond",6,8.29
2021-01-16,"BC","Vancouver Coastal","Unknown",0,0.14
2021-01-16,"BC","Vancouver Coastal","Vancouver",50,64.71
2021-01-16,"BC","Vancouver Island","All",17,20.71
2021-01-16,"BC","Vancouver Island","Central Vancouver Island",12,15.43
2021-01-16,"BC","Vancouver Island","North Vancouver Island",3,1.71
2021-01-16,"BC","Vancouver Island","South Vancouver Island",2,3.57
2021-01-16,"Out of Canada","Out of Canada","Out of Canada",2,0.43
2021-01-17,"BC","All","All",315,468.43
2021-01-17,"BC","Fraser","All",137,211.43
2021-01-17,"BC","Fraser","Fraser East",35,51.29
2021-01-17,"BC","Fraser","Fraser North",40,47
2021-01-17,"BC","Fraser","Fraser South",62,112.57
2021-01-17,"BC","Fraser","Unknown",0,0.57
2021-01-17,"BC","Interior","All",58,86.57
2021-01-17,"BC","Interior","East Kootenay",6,5.57
2021-01-17,"BC","Interior","Kootenay Boundary",1,1.43
2021-01-17,"BC","Interior","Okanagan",17,33.29
2021-01-17,"BC","Interior","Thompson Cariboo Shuswap",34,46.29
2021-01-17,"BC","Northern","All",34,51
2021-01-17,"BC","Northern","Northeast",10,12.57
2021-01-17,"BC","Northern","Northern Interior",12,19.14
2021-01-17,"BC","Northern","Northwest",12,19.29
2021-01-17,"BC","Northern","Unknown",0,0
2021-01-17,"BC","Vancouver Coastal","All",70,99
2021-01-17,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",15,27.57
2021-01-17,"BC","Vancouver Coastal","Richmond",3,8
2021-01-17,"BC","Vancouver Coastal","Unknown",0,0.14
2021-01-17,"BC","Vancouver Coastal","Vancouver",52,63.29
2021-01-17,"BC","Vancouver Island","All",16,20.43
2021-01-17,"BC","Vancouver Island","Central Vancouver Island",9,14.71
2021-01-17,"BC","Vancouver Island","North Vancouver Island",5,2
2021-01-17,"BC","Vancouver Island","South Vancouver Island",2,3.71
2021-01-17,"Out of Canada","Out of Canada","Out of Canada",5,1.14
2021-01-18,"BC","All","All",379,464.14
2021-01-18,"BC","Fraser","All",202,214.14
2021-01-18,"BC","Fraser","Fraser East",54,53.57
2021-01-18,"BC","Fraser","Fraser North",34,47.14
2021-01-18,"BC","Fraser","Fraser South",114,113
2021-01-18,"BC","Fraser","Unknown",0,0.43
2021-01-18,"BC","Interior","All",58,85.29
2021-01-18,"BC","Interior","East Kootenay",2,5
2021-01-18,"BC","Interior","Kootenay Boundary",1,1.29
2021-01-18,"BC","Interior","Okanagan",14,32
2021-01-18,"BC","Interior","Thompson Cariboo Shuswap",41,47
2021-01-18,"BC","Northern","All",23,47.57
2021-01-18,"BC","Northern","Northeast",4,12.57
2021-01-18,"BC","Northern","Northern Interior",11,16.71
2021-01-18,"BC","Northern","Northwest",8,18.29
2021-01-18,"BC","Northern","Unknown",0,0
2021-01-18,"BC","Vancouver Coastal","All",72,95.14
2021-01-18,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,27.14
2021-01-18,"BC","Vancouver Coastal","Richmond",2,7.71
2021-01-18,"BC","Vancouver Coastal","Unknown",0,0.14
2021-01-18,"BC","Vancouver Coastal","Vancouver",49,60.14
2021-01-18,"BC","Vancouver Island","All",24,22
2021-01-18,"BC","Vancouver Island","Central Vancouver Island",17,16.14
2021-01-18,"BC","Vancouver Island","North Vancouver Island",3,2.14
2021-01-18,"BC","Vancouver Island","South Vancouver Island",4,3.71
2021-01-18,"Out of Canada","Out of Canada","Out of Canada",0,1
2021-01-19,"BC","All","All",512,465.29
2021-01-19,"BC","Fraser","All",218,212.29
2021-01-19,"BC","Fraser","Fraser East",61,54.43
2021-01-19,"BC","Fraser","Fraser North",53,47.86
2021-01-19,"BC","Fraser","Fraser South",104,109.71
2021-01-19,"BC","Fraser","Unknown",0,0.29
2021-01-19,"BC","Interior","All",94,87.14
2021-01-19,"BC","Interior","East Kootenay",7,6
2021-01-19,"BC","Interior","Kootenay Boundary",1,1.43
2021-01-19,"BC","Interior","Okanagan",27,30.14
2021-01-19,"BC","Interior","Thompson Cariboo Shuswap",59,49.57
2021-01-19,"BC","Northern","All",39,47
2021-01-19,"BC","Northern","Northeast",9,12.14
2021-01-19,"BC","Northern","Northern Interior",11,15.86
2021-01-19,"BC","Northern","Northwest",19,19
2021-01-19,"BC","Northern","Unknown",0,0
2021-01-19,"BC","Vancouver Coastal","All",136,98
2021-01-19,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",61,31.43
2021-01-19,"BC","Vancouver Coastal","Richmond",11,8
2021-01-19,"BC","Vancouver Coastal","Unknown",0,0.14
2021-01-19,"BC","Vancouver Coastal","Vancouver",64,58.43
2021-01-19,"BC","Vancouver Island","All",25,20.86
2021-01-19,"BC","Vancouver Island","Central Vancouver Island",17,15.14
2021-01-19,"BC","Vancouver Island","North Vancouver Island",4,2.57
2021-01-19,"BC","Vancouver Island","South Vancouver Island",4,3.14
2021-01-19,"Out of Canada","Out of Canada","Out of Canada",1,1.14
2021-01-20,"BC","All","All",558,470.29
2021-01-20,"BC","Fraser","All",242,212.29
2021-01-20,"BC","Fraser","Fraser East",43,52.43
2021-01-20,"BC","Fraser","Fraser North",61,50
2021-01-20,"BC","Fraser","Fraser South",137,109.57
2021-01-20,"BC","Fraser","Unknown",1,0.29
2021-01-20,"BC","Interior","All",91,83.29
2021-01-20,"BC","Interior","East Kootenay",11,7
2021-01-20,"BC","Interior","Kootenay Boundary",1,1.29
2021-01-20,"BC","Interior","Okanagan",27,26.14
2021-01-20,"BC","Interior","Thompson Cariboo Shuswap",52,48.86
2021-01-20,"BC","Northern","All",72,49.86
2021-01-20,"BC","Northern","Northeast",15,12.86
2021-01-20,"BC","Northern","Northern Interior",15,15.43
2021-01-20,"BC","Northern","Northwest",42,21.57
2021-01-20,"BC","Northern","Unknown",0,0
2021-01-20,"BC","Vancouver Coastal","All",107,99.86
2021-01-20,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",58,36.14
2021-01-20,"BC","Vancouver Coastal","Richmond",4,7.14
2021-01-20,"BC","Vancouver Coastal","Unknown",0,0
2021-01-20,"BC","Vancouver Coastal","Vancouver",45,56.57
2021-01-20,"BC","Vancouver Island","All",46,25
2021-01-20,"BC","Vancouver Island","Central Vancouver Island",39,18.71
2021-01-20,"BC","Vancouver Island","North Vancouver Island",5,3.29
2021-01-20,"BC","Vancouver Island","South Vancouver Island",2,3
2021-01-20,"Out of Canada","Out of Canada","Out of Canada",0,1.14
2021-01-21,"BC","All","All",520,473.86
2021-01-21,"BC","Fraser","All",255,213.29
2021-01-21,"BC","Fraser","Fraser East",75,54.71
2021-01-21,"BC","Fraser","Fraser North",79,53.43
2021-01-21,"BC","Fraser","Fraser South",100,104.71
2021-01-21,"BC","Fraser","Unknown",1,0.43
2021-01-21,"BC","Interior","All",73,81.29
2021-01-21,"BC","Interior","East Kootenay",10,7.43
2021-01-21,"BC","Interior","Kootenay Boundary",0,1.14
2021-01-21,"BC","Interior","Okanagan",19,24.57
2021-01-21,"BC","Interior","Thompson Cariboo Shuswap",44,48.14
2021-01-21,"BC","Northern","All",57,52.14
2021-01-21,"BC","Northern","Northeast",14,13.86
2021-01-21,"BC","Northern","Northern Interior",15,15.86
2021-01-21,"BC","Northern","Northwest",28,22.43
2021-01-21,"BC","Northern","Unknown",0,0
2021-01-21,"BC","Vancouver Coastal","All",122,102.14
2021-01-21,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",48,38
2021-01-21,"BC","Vancouver Coastal","Richmond",6,6.57
2021-01-21,"BC","Vancouver Coastal","Unknown",0,0
2021-01-21,"BC","Vancouver Coastal","Vancouver",68,57.57
2021-01-21,"BC","Vancouver Island","All",13,25
2021-01-21,"BC","Vancouver Island","Central Vancouver Island",13,19.29
2021-01-21,"BC","Vancouver Island","North Vancouver Island",0,3.14
2021-01-21,"BC","Vancouver Island","South Vancouver Island",0,2.57
2021-01-21,"Out of Canada","Out of Canada","Out of Canada",0,1.14
2021-01-22,"BC","All","All",486,461.43
2021-01-22,"BC","Fraser","All",200,209
2021-01-22,"BC","Fraser","Fraser East",51,54.57
2021-01-22,"BC","Fraser","Fraser North",52,50.29
2021-01-22,"BC","Fraser","Fraser South",95,103.43
2021-01-22,"BC","Fraser","Unknown",2,0.71
2021-01-22,"BC","Interior","All",103,78.14
2021-01-22,"BC","Interior","East Kootenay",12,8.29
2021-01-22,"BC","Interior","Kootenay Boundary",1,0.71
2021-01-22,"BC","Interior","Okanagan",30,22.29
2021-01-22,"BC","Interior","Thompson Cariboo Shuswap",60,46.86
2021-01-22,"BC","Northern","All",39,46.71
2021-01-22,"BC","Northern","Northeast",13,12.14
2021-01-22,"BC","Northern","Northern Interior",4,12
2021-01-22,"BC","Northern","Northwest",22,22.57
2021-01-22,"BC","Northern","Unknown",0,0
2021-01-22,"BC","Vancouver Coastal","All",116,103.43
2021-01-22,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",35,40.43
2021-01-22,"BC","Vancouver Coastal","Richmond",18,7.14
2021-01-22,"BC","Vancouver Coastal","Unknown",0,0
2021-01-22,"BC","Vancouver Coastal","Vancouver",63,55.86
2021-01-22,"BC","Vancouver Island","All",28,24.14
2021-01-22,"BC","Vancouver Island","Central Vancouver Island",22,18.43
2021-01-22,"BC","Vancouver Island","North Vancouver Island",4,3.43
2021-01-22,"BC","Vancouver Island","South Vancouver Island",2,2.29
2021-01-22,"Out of Canada","Out of Canada","Out of Canada",2,1.43
2021-01-23,"BC","All","All",493,466.14
2021-01-23,"BC","Fraser","All",204,208.29
2021-01-23,"BC","Fraser","Fraser East",26,49.29
2021-01-23,"BC","Fraser","Fraser North",39,51.14
2021-01-23,"BC","Fraser","Fraser South",139,107.29
2021-01-23,"BC","Fraser","Unknown",0,0.57
2021-01-23,"BC","Interior","All",86,80.43
2021-01-23,"BC","Interior","East Kootenay",13,8.71
2021-01-23,"BC","Interior","Kootenay Boundary",0,0.71
2021-01-23,"BC","Interior","Okanagan",21,22.14
2021-01-23,"BC","Interior","Thompson Cariboo Shuswap",52,48.86
2021-01-23,"BC","Northern","All",42,43.71
2021-01-23,"BC","Northern","Northeast",11,10.86
2021-01-23,"BC","Northern","Northern Interior",10,11.14
2021-01-23,"BC","Northern","Northwest",21,21.71
2021-01-23,"BC","Northern","Unknown",0,0
2021-01-23,"BC","Vancouver Coastal","All",138,108.71
2021-01-23,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",75,44.71
2021-01-23,"BC","Vancouver Coastal","Richmond",7,7.29
2021-01-23,"BC","Vancouver Coastal","Unknown",0,0
2021-01-23,"BC","Vancouver Coastal","Vancouver",56,56.71
2021-01-23,"BC","Vancouver Island","All",23,25
2021-01-23,"BC","Vancouver Island","Central Vancouver Island",20,19.57
2021-01-23,"BC","Vancouver Island","North Vancouver Island",0,3
2021-01-23,"BC","Vancouver Island","South Vancouver Island",3,2.43
2021-01-23,"Out of Canada","Out of Canada","Out of Canada",0,1.14
2021-01-24,"BC","All","All",359,472.43
2021-01-24,"BC","Fraser","All",188,215.57
2021-01-24,"BC","Fraser","Fraser East",34,49.14
2021-01-24,"BC","Fraser","Fraser North",49,52.43
2021-01-24,"BC","Fraser","Fraser South",105,113.43
2021-01-24,"BC","Fraser","Unknown",0,0.57
2021-01-24,"BC","Interior","All",52,79.57
2021-01-24,"BC","Interior","East Kootenay",11,9.43
2021-01-24,"BC","Interior","Kootenay Boundary",0,0.57
2021-01-24,"BC","Interior","Okanagan",19,22.43
2021-01-24,"BC","Interior","Thompson Cariboo Shuswap",22,47.14
2021-01-24,"BC","Northern","All",32,43.43
2021-01-24,"BC","Northern","Northeast",11,11
2021-01-24,"BC","Northern","Northern Interior",10,10.86
2021-01-24,"BC","Northern","Northwest",11,21.57
2021-01-24,"BC","Northern","Unknown",0,0
2021-01-24,"BC","Vancouver Coastal","All",68,108.43
2021-01-24,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",15,44.71
2021-01-24,"BC","Vancouver Coastal","Richmond",5,7.57
2021-01-24,"BC","Vancouver Coastal","Unknown",0,0
2021-01-24,"BC","Vancouver Coastal","Vancouver",48,56.14
2021-01-24,"BC","Vancouver Island","All",19,25.43
2021-01-24,"BC","Vancouver Island","Central Vancouver Island",16,20.57
2021-01-24,"BC","Vancouver Island","North Vancouver Island",0,2.29
2021-01-24,"BC","Vancouver Island","South Vancouver Island",3,2.57
2021-01-24,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-01-25,"BC","All","All",334,466
2021-01-25,"BC","Fraser","All",139,206.57
2021-01-25,"BC","Fraser","Fraser East",37,46.71
2021-01-25,"BC","Fraser","Fraser North",36,52.71
2021-01-25,"BC","Fraser","Fraser South",66,106.57
2021-01-25,"BC","Fraser","Unknown",0,0.57
2021-01-25,"BC","Interior","All",51,78.57
2021-01-25,"BC","Interior","East Kootenay",7,10.14
2021-01-25,"BC","Interior","Kootenay Boundary",2,0.71
2021-01-25,"BC","Interior","Okanagan",19,23.14
2021-01-25,"BC","Interior","Thompson Cariboo Shuswap",23,44.57
2021-01-25,"BC","Northern","All",19,42.86
2021-01-25,"BC","Northern","Northeast",4,11
2021-01-25,"BC","Northern","Northern Interior",7,10.29
2021-01-25,"BC","Northern","Northwest",8,21.57
2021-01-25,"BC","Northern","Unknown",0,0
2021-01-25,"BC","Vancouver Coastal","All",107,113.43
2021-01-25,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",46,48.29
2021-01-25,"BC","Vancouver Coastal","Richmond",2,7.57
2021-01-25,"BC","Vancouver Coastal","Unknown",0,0
2021-01-25,"BC","Vancouver Coastal","Vancouver",59,57.57
2021-01-25,"BC","Vancouver Island","All",18,24.57
2021-01-25,"BC","Vancouver Island","Central Vancouver Island",14,20.14
2021-01-25,"BC","Vancouver Island","North Vancouver Island",0,1.86
2021-01-25,"BC","Vancouver Island","South Vancouver Island",4,2.57
2021-01-25,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2021-01-26,"BC","All","All",537,469.57
2021-01-26,"BC","Fraser","All",198,203.71
2021-01-26,"BC","Fraser","Fraser East",51,45.29
2021-01-26,"BC","Fraser","Fraser North",57,53.29
2021-01-26,"BC","Fraser","Fraser South",90,104.57
2021-01-26,"BC","Fraser","Unknown",0,0.57
2021-01-26,"BC","Interior","All",104,80
2021-01-26,"BC","Interior","East Kootenay",12,10.86
2021-01-26,"BC","Interior","Kootenay Boundary",0,0.57
2021-01-26,"BC","Interior","Okanagan",23,22.57
2021-01-26,"BC","Interior","Thompson Cariboo Shuswap",69,46
2021-01-26,"BC","Northern","All",35,42.29
2021-01-26,"BC","Northern","Northeast",6,10.57
2021-01-26,"BC","Northern","Northern Interior",11,10.29
2021-01-26,"BC","Northern","Northwest",18,21.43
2021-01-26,"BC","Northern","Unknown",0,0
2021-01-26,"BC","Vancouver Coastal","All",155,116.14
2021-01-26,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",83,51.43
2021-01-26,"BC","Vancouver Coastal","Richmond",10,7.43
2021-01-26,"BC","Vancouver Coastal","Unknown",0,0
2021-01-26,"BC","Vancouver Coastal","Vancouver",62,57.29
2021-01-26,"BC","Vancouver Island","All",45,27.43
2021-01-26,"BC","Vancouver Island","Central Vancouver Island",24,21.14
2021-01-26,"BC","Vancouver Island","North Vancouver Island",2,1.57
2021-01-26,"BC","Vancouver Island","South Vancouver Island",19,4.71
2021-01-26,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-01-27,"BC","All","All",500,461.29
2021-01-27,"BC","Fraser","All",229,201.86
2021-01-27,"BC","Fraser","Fraser East",51,46.43
2021-01-27,"BC","Fraser","Fraser North",70,54.57
2021-01-27,"BC","Fraser","Fraser South",108,100.43
2021-01-27,"BC","Fraser","Unknown",0,0.43
2021-01-27,"BC","Interior","All",55,74.86
2021-01-27,"BC","Interior","East Kootenay",5,10
2021-01-27,"BC","Interior","Kootenay Boundary",0,0.43
2021-01-27,"BC","Interior","Okanagan",16,21
2021-01-27,"BC","Interior","Thompson Cariboo Shuswap",34,43.43
2021-01-27,"BC","Northern","All",53,39.57
2021-01-27,"BC","Northern","Northeast",11,10
2021-01-27,"BC","Northern","Northern Interior",15,10.29
2021-01-27,"BC","Northern","Northwest",27,19.29
2021-01-27,"BC","Northern","Unknown",0,0
2021-01-27,"BC","Vancouver Coastal","All",133,119.86
2021-01-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",65,52.43
2021-01-27,"BC","Vancouver Coastal","Richmond",6,7.71
2021-01-27,"BC","Vancouver Coastal","Unknown",0,0
2021-01-27,"BC","Vancouver Coastal","Vancouver",62,59.71
2021-01-27,"BC","Vancouver Island","All",30,25.14
2021-01-27,"BC","Vancouver Island","Central Vancouver Island",22,18.71
2021-01-27,"BC","Vancouver Island","North Vancouver Island",2,1.14
2021-01-27,"BC","Vancouver Island","South Vancouver Island",6,5.29
2021-01-27,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-01-28,"BC","All","All",522,461.57
2021-01-28,"BC","Fraser","All",216,196.29
2021-01-28,"BC","Fraser","Fraser East",50,42.86
2021-01-28,"BC","Fraser","Fraser North",47,50
2021-01-28,"BC","Fraser","Fraser South",116,102.71
2021-01-28,"BC","Fraser","Unknown",3,0.71
2021-01-28,"BC","Interior","All",66,73.86
2021-01-28,"BC","Interior","East Kootenay",3,9
2021-01-28,"BC","Interior","Kootenay Boundary",0,0.43
2021-01-28,"BC","Interior","Okanagan",22,21.43
2021-01-28,"BC","Interior","Thompson Cariboo Shuswap",41,43
2021-01-28,"BC","Northern","All",53,39
2021-01-28,"BC","Northern","Northeast",13,9.86
2021-01-28,"BC","Northern","Northern Interior",14,10.14
2021-01-28,"BC","Northern","Northwest",26,19
2021-01-28,"BC","Northern","Unknown",0,0
2021-01-28,"BC","Vancouver Coastal","All",157,124.86
2021-01-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",73,56
2021-01-28,"BC","Vancouver Coastal","Richmond",8,8
2021-01-28,"BC","Vancouver Coastal","Unknown",0,0
2021-01-28,"BC","Vancouver Coastal","Vancouver",76,60.86
2021-01-28,"BC","Vancouver Island","All",30,27.57
2021-01-28,"BC","Vancouver Island","Central Vancouver Island",20,19.71
2021-01-28,"BC","Vancouver Island","North Vancouver Island",0,1.14
2021-01-28,"BC","Vancouver Island","South Vancouver Island",10,6.71
2021-01-28,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-01-29,"BC","All","All",419,452
2021-01-29,"BC","Fraser","All",191,195
2021-01-29,"BC","Fraser","Fraser East",32,40.14
2021-01-29,"BC","Fraser","Fraser North",50,49.71
2021-01-29,"BC","Fraser","Fraser South",109,104.71
2021-01-29,"BC","Fraser","Unknown",0,0.43
2021-01-29,"BC","Interior","All",58,67.43
2021-01-29,"BC","Interior","East Kootenay",5,8
2021-01-29,"BC","Interior","Kootenay Boundary",0,0.29
2021-01-29,"BC","Interior","Okanagan",23,20.43
2021-01-29,"BC","Interior","Thompson Cariboo Shuswap",30,38.71
2021-01-29,"BC","Northern","All",36,38.57
2021-01-29,"BC","Northern","Northeast",10,9.43
2021-01-29,"BC","Northern","Northern Interior",16,11.86
2021-01-29,"BC","Northern","Northwest",10,17.29
2021-01-29,"BC","Northern","Unknown",0,0
2021-01-29,"BC","Vancouver Coastal","All",114,124.57
2021-01-29,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",46,57.57
2021-01-29,"BC","Vancouver Coastal","Richmond",6,6.29
2021-01-29,"BC","Vancouver Coastal","Unknown",0,0
2021-01-29,"BC","Vancouver Coastal","Vancouver",62,60.71
2021-01-29,"BC","Vancouver Island","All",20,26.43
